Date,Open,High,Low,Close,Adj Close,Volume
2019-05-29,70.209999,70.209999,70.209999,70.209999,65.363472,0
2019-05-30,70.449997,70.449997,70.449997,70.449997,65.586922,0
2019-05-31,69.480003,69.480003,69.480003,69.480003,64.683891,0
2019-06-03,69.989998,69.989998,69.989998,69.989998,65.158676,0
2019-06-04,71.720001,71.720001,71.720001,71.720001,66.769249,0
2019-06-05,72.389999,72.389999,72.389999,72.389999,67.392998,0
2019-06-06,72.389999,72.389999,72.389999,72.389999,67.392998,0
2019-06-07,72.980003,72.980003,72.980003,72.980003,67.942276,0
2019-06-10,73.199997,73.199997,73.199997,73.199997,68.147102,0
2019-06-11,72.629997,72.629997,72.629997,72.629997,67.616432,0
2019-06-12,72.739998,72.739998,72.739998,72.739998,67.718834,0
2019-06-13,73.220001,73.220001,73.220001,73.220001,68.165726,0
2019-06-14,72.830002,72.830002,72.830002,72.830002,67.802650,0
2019-06-17,72.580002,72.580002,72.580002,72.580002,67.569893,0
2019-06-18,73.860001,73.860001,73.860001,73.860001,68.761528,0
2019-06-19,73.910004,73.910004,73.910004,73.910004,68.808083,0
2019-06-20,74.750000,74.750000,74.750000,74.750000,69.834816,0
2019-06-21,74.320000,74.320000,74.320000,74.320000,69.433098,0
2019-06-24,74.070000,74.070000,74.070000,74.070000,69.199539,0
2019-06-25,73.599998,73.599998,73.599998,73.599998,68.760437,0
2019-06-26,73.779999,73.779999,73.779999,73.779999,68.928604,0
2019-06-27,74.099998,74.099998,74.099998,74.099998,69.227554,0
2019-06-28,74.919998,74.919998,74.919998,74.919998,69.993645,0
2019-07-01,75.110001,75.110001,75.110001,75.110001,70.171143,0
2019-07-02,74.940002,74.940002,74.940002,74.940002,70.012321,0
2019-07-03,75.360001,75.360001,75.360001,75.360001,70.404701,0
2019-07-05,75.040001,75.040001,75.040001,75.040001,70.105751,0
2019-07-08,74.459999,74.459999,74.459999,74.459999,69.563889,0
2019-07-09,74.290001,74.290001,74.290001,74.290001,69.405075,0
2019-07-10,74.059998,74.059998,74.059998,74.059998,69.190186,0
2019-07-11,74.440002,74.440002,74.440002,74.440002,69.545189,0
2019-07-12,75.739998,75.739998,75.739998,75.739998,70.759735,0
2019-07-15,75.459999,75.459999,75.459999,75.459999,70.498131,0
2019-07-16,75.970001,75.970001,75.970001,75.970001,70.974617,0
2019-07-17,74.480003,74.480003,74.480003,74.480003,69.582588,0
2019-07-18,74.610001,74.610001,74.610001,74.610001,69.704041,0
2019-07-19,74.919998,74.919998,74.919998,74.919998,69.993645,0
2019-07-22,74.940002,74.940002,74.940002,74.940002,70.012321,0
2019-07-23,75.930000,75.930000,75.930000,75.930000,70.937233,0
2019-07-24,76.449997,76.449997,76.449997,76.449997,71.423042,0
2019-07-25,76.120003,76.120003,76.120003,76.120003,71.114738,0
2019-07-26,76.129997,76.129997,76.129997,76.129997,71.124077,0
2019-07-29,75.839996,75.839996,75.839996,75.839996,70.853149,0
2019-07-30,76.169998,76.169998,76.169998,76.169998,71.161430,0
2019-07-31,75.470001,75.470001,75.470001,75.470001,70.507469,0
2019-08-01,73.970001,73.970001,73.970001,73.970001,69.106102,0
2019-08-02,73.489998,73.489998,73.489998,73.489998,68.657677,0
2019-08-05,71.449997,71.449997,71.449997,71.449997,66.751808,0
2019-08-06,72.510002,72.510002,72.510002,72.510002,67.742119,0
2019-08-07,72.430000,72.430000,72.430000,72.430000,67.667358,0
2019-08-08,73.720001,73.720001,73.720001,73.720001,68.872559,0
2019-08-09,73.000000,73.000000,73.000000,73.000000,68.199890,0
2019-08-12,71.970001,71.970001,71.970001,71.970001,67.237617,0
2019-08-13,72.790001,72.790001,72.790001,72.790001,68.003693,0
2019-08-14,70.620003,70.620003,70.620003,70.620003,65.976395,0
2019-08-15,70.540001,70.540001,70.540001,70.540001,65.901627,0
2019-08-16,71.910004,71.910004,71.910004,71.910004,67.181557,0
2019-08-19,72.620003,72.620003,72.620003,72.620003,67.844887,0
2019-08-20,72.120003,72.120003,72.120003,72.120003,67.377754,0
2019-08-21,72.610001,72.610001,72.610001,72.610001,67.835548,0
2019-08-22,72.660004,72.660004,72.660004,72.660004,67.882233,0
2019-08-23,70.669998,70.669998,70.669998,70.669998,66.023087,0
2019-08-26,71.180000,71.180000,71.180000,71.180000,66.499580,0
2019-08-27,70.830002,70.830002,70.830002,70.830002,66.172569,0
2019-08-28,71.599998,71.599998,71.599998,71.599998,66.891953,0
2019-08-29,72.870003,72.870003,72.870003,72.870003,68.078423,0
2019-08-30,73.220001,73.220001,73.220001,73.220001,68.405434,0
2019-09-03,72.129997,72.129997,72.129997,72.129997,67.387093,0
2019-09-04,73.029999,73.029999,73.029999,73.029999,68.227905,0
2019-09-05,74.389999,74.389999,74.389999,74.389999,69.498474,0
2019-09-06,74.480003,74.480003,74.480003,74.480003,69.582588,0
2019-09-09,74.790001,74.790001,74.790001,74.790001,69.872177,0
2019-09-10,75.500000,75.500000,75.500000,75.500000,70.535507,0
2019-09-11,76.320000,76.320000,76.320000,76.320000,71.301590,0
2019-09-12,76.379997,76.379997,76.379997,76.379997,71.357635,0
2019-09-13,76.750000,76.750000,76.750000,76.750000,71.703316,0
2019-09-16,76.669998,76.669998,76.669998,76.669998,71.628571,0
2019-09-17,76.650002,76.650002,76.650002,76.650002,71.609886,0
2019-09-18,76.470001,76.470001,76.470001,76.470001,71.441719,0
2019-09-19,76.110001,76.110001,76.110001,76.110001,71.105392,0
2019-09-20,75.629997,75.629997,75.629997,75.629997,70.656967,0
2019-09-23,75.519997,75.519997,75.519997,75.519997,70.554176,0
2019-09-24,74.940002,74.940002,74.940002,74.940002,70.012321,0
2019-09-25,75.239998,75.239998,75.239998,75.239998,70.640434,0
2019-09-26,75.199997,75.199997,75.199997,75.199997,70.602859,0
2019-09-27,74.860001,74.860001,74.860001,74.860001,70.283669,0
2019-09-30,75.089996,75.089996,75.089996,75.089996,70.499596,0
2019-10-01,73.300003,73.300003,73.300003,73.300003,68.819023,0
2019-10-02,71.940002,71.940002,71.940002,71.940002,67.542145,0
2019-10-03,72.349998,72.349998,72.349998,72.349998,67.927094,0
2019-10-04,73.139999,73.139999,73.139999,73.139999,68.668800,0
2019-10-07,72.760002,72.760002,72.760002,72.760002,68.312027,0
2019-10-08,71.620003,71.620003,71.620003,71.620003,67.241722,0
2019-10-09,72.250000,72.250000,72.250000,72.250000,67.833214,0
2019-10-10,72.849998,72.849998,72.849998,72.849998,68.396538,0
2019-10-11,74.250000,74.250000,74.250000,74.250000,69.710960,0
2019-10-14,74.070000,74.070000,74.070000,74.070000,69.541954,0
2019-10-15,74.669998,74.669998,74.669998,74.669998,70.105270,0
2019-10-16,74.660004,74.660004,74.660004,74.660004,70.095894,0
2019-10-17,75.099998,75.099998,75.099998,75.099998,70.508980,0
2019-10-18,74.629997,74.629997,74.629997,74.629997,70.067726,0
2019-10-21,75.099998,75.099998,75.099998,75.099998,70.508980,0
2019-10-22,75.610001,75.610001,75.610001,75.610001,70.987801,0
2019-10-23,75.629997,75.629997,75.629997,75.629997,71.006599,0
2019-10-24,75.720001,75.720001,75.720001,75.720001,71.091095,0
2019-10-25,76.160004,76.160004,76.160004,76.160004,71.504189,0
2019-10-28,76.400002,76.400002,76.400002,76.400002,71.729507,0
2019-10-29,76.680000,76.680000,76.680000,76.680000,71.992386,0
2019-10-30,76.820000,76.820000,76.820000,76.820000,72.123833,0
2019-10-31,76.050003,76.050003,76.050003,76.050003,71.400917,0
2019-11-01,77.660004,77.660004,77.660004,77.660004,72.912498,0
2019-11-04,78.519997,78.519997,78.519997,78.519997,73.719917,0
2019-11-05,78.709999,78.709999,78.709999,78.709999,73.898308,0
2019-11-06,78.699997,78.699997,78.699997,78.699997,73.888901,0
2019-11-07,78.889999,78.889999,78.889999,78.889999,74.067307,0
2019-11-08,79.029999,79.029999,79.029999,79.029999,74.198746,0
2019-11-11,79.089996,79.089996,79.089996,79.089996,74.255074,0
2019-11-12,79.089996,79.089996,79.089996,79.089996,74.255074,0
2019-11-13,78.790001,78.790001,78.790001,78.790001,73.973427,0
2019-11-14,79.040001,79.040001,79.040001,79.040001,74.208115,0
2019-11-15,79.540001,79.540001,79.540001,79.540001,74.677567,0
2019-11-18,79.300003,79.300003,79.300003,79.300003,74.452232,0
2019-11-19,79.220001,79.220001,79.220001,79.220001,74.377129,0
2019-11-20,78.669998,78.669998,78.669998,78.669998,73.860756,0
2019-11-21,78.470001,78.470001,78.470001,78.470001,73.672981,0
2019-11-22,78.879997,78.879997,78.879997,78.879997,74.057892,0
2019-11-25,79.570000,79.570000,79.570000,79.570000,74.705727,0
2019-11-26,79.870003,79.870003,79.870003,79.870003,74.987396,0
2019-11-27,79.809998,79.809998,79.809998,79.809998,74.931046,0
2019-11-29,79.339996,79.339996,79.339996,79.339996,74.489777,0
2019-12-02,78.160004,78.160004,78.160004,78.160004,73.381920,0
2019-12-03,77.370003,77.370003,77.370003,77.370003,72.640228,0
2019-12-04,77.639999,77.639999,77.639999,77.639999,72.893707,0
2019-12-05,77.790001,77.790001,77.790001,77.790001,73.034546,0
2019-12-06,78.730003,78.730003,78.730003,78.730003,73.917068,0
2019-12-09,78.419998,78.419998,78.419998,78.419998,73.626038,0
2019-12-10,78.260002,78.260002,78.260002,78.260002,73.475807,0
2019-12-11,78.800003,78.800003,78.800003,78.800003,73.982803,0
2019-12-12,79.459999,79.459999,79.459999,79.459999,74.602455,0
2019-12-13,78.870003,78.870003,78.870003,78.870003,74.377068,0
2019-12-16,78.919998,78.919998,78.919998,78.919998,74.424210,0
2019-12-17,78.889999,78.889999,78.889999,78.889999,74.395927,0
2019-12-18,78.519997,78.519997,78.519997,78.519997,74.047005,0
2019-12-19,78.699997,78.699997,78.699997,78.699997,74.216743,0
2019-12-20,79.199997,79.199997,79.199997,79.199997,74.688263,0
2019-12-23,79.580002,79.580002,79.580002,79.580002,75.046616,0
2019-12-24,79.370003,79.370003,79.370003,79.370003,74.848572,0
2019-12-26,79.510002,79.510002,79.510002,79.510002,74.980614,0
2019-12-27,79.440002,79.440002,79.440002,79.440002,74.914574,0
2019-12-30,79.080002,79.080002,79.080002,79.080002,74.575119,0
2019-12-31,79.110001,79.110001,79.110001,79.110001,74.603394,0
2020-01-02,80.389999,80.389999,80.389999,80.389999,75.810471,0
2020-01-03,80.279999,80.279999,80.279999,80.279999,75.706741,0
2020-01-06,80.250000,80.250000,80.250000,80.250000,75.678444,0
2020-01-07,80.160004,80.160004,80.160004,80.160004,75.593575,0
2020-01-08,80.339996,80.339996,80.339996,80.339996,75.763336,0
2020-01-09,80.669998,80.669998,80.669998,80.669998,76.074509,0
2020-01-10,80.129997,80.129997,80.129997,80.129997,75.565262,0
2020-01-13,80.860001,80.860001,80.860001,80.860001,76.253708,0
2020-01-14,80.870003,80.870003,80.870003,80.870003,76.263145,0
2020-01-15,80.980003,80.980003,80.980003,80.980003,76.366875,0
2020-01-16,81.870003,81.870003,81.870003,81.870003,77.206154,0
2020-01-17,81.849998,81.849998,81.849998,81.849998,77.187302,0
2020-01-21,81.019997,81.019997,81.019997,81.019997,76.404594,0
2020-01-22,80.629997,80.629997,80.629997,80.629997,76.036804,0
2020-01-23,81.330002,81.330002,81.330002,81.330002,76.696922,0
2020-01-24,80.849998,80.849998,80.849998,80.849998,76.244263,0
2020-01-27,79.500000,79.500000,79.500000,79.500000,74.971169,0
2020-01-28,80.059998,80.059998,80.059998,80.059998,75.499260,0
2020-01-29,80.349998,80.349998,80.349998,80.349998,75.772758,0
2020-01-30,80.400002,80.400002,80.400002,80.400002,75.819901,0
2020-01-31,78.559998,78.559998,78.559998,78.559998,74.084724,0
2020-02-03,78.680000,78.680000,78.680000,78.680000,74.197884,0
2020-02-04,80.129997,80.129997,80.129997,80.129997,75.565262,0
2020-02-05,81.419998,81.419998,81.419998,81.419998,76.781807,0
2020-02-06,81.489998,81.489998,81.489998,81.489998,76.847794,0
2020-02-07,80.870003,80.870003,80.870003,80.870003,76.263145,0
2020-02-10,81.290001,81.290001,81.290001,81.290001,76.659203,0
2020-02-11,81.639999,81.639999,81.639999,81.639999,76.989273,0
2020-02-12,82.430000,82.430000,82.430000,82.430000,77.734253,0
2020-02-13,82.089996,82.089996,82.089996,82.089996,77.413635,0
2020-02-14,82.019997,82.019997,82.019997,82.019997,77.347633,0
2020-02-18,81.589996,81.589996,81.589996,81.589996,76.942116,0
2020-02-19,81.639999,81.639999,81.639999,81.639999,76.989273,0
2020-02-20,81.580002,81.580002,81.580002,81.580002,76.932701,0
2020-02-21,81.190002,81.190002,81.190002,81.190002,76.564903,0
2020-02-24,78.800003,78.800003,78.800003,78.800003,74.311058,0
2020-02-25,75.660004,75.660004,75.660004,75.660004,71.349945,0
2020-02-26,74.910004,74.910004,74.910004,74.910004,70.642662,0
2020-02-27,72.220001,72.220001,72.220001,72.220001,68.105904,0
2020-02-28,71.309998,71.309998,71.309998,71.309998,67.247726,0
2020-03-02,73.300003,73.300003,73.300003,73.300003,69.124359,0
2020-03-03,71.610001,71.610001,71.610001,71.610001,67.530640,0
2020-03-04,74.540001,74.540001,74.540001,74.540001,70.293724,0
2020-03-05,70.980003,70.980003,70.980003,70.980003,66.936516,0
2020-03-06,70.199997,70.199997,70.199997,70.199997,66.200974,0
2020-03-09,63.509998,63.509998,63.509998,63.509998,60.181828,0
2020-03-10,66.580002,66.580002,66.580002,66.580002,63.090954,0
2020-03-11,62.619999,62.619999,62.619999,62.619999,59.338470,0
2020-03-12,56.080002,56.080002,56.080002,56.080002,53.141193,0
2020-03-13,60.410000,60.410000,60.410000,60.410000,57.244274,0
2020-03-16,53.380001,53.380001,53.380001,53.380001,50.582672,0
2020-03-17,55.599998,55.599998,55.599998,55.599998,52.686356,0
2020-03-18,51.230000,51.230000,51.230000,51.230000,48.545353,0
2020-03-19,51.799999,51.799999,51.799999,51.799999,49.085480,0
2020-03-20,49.270000,49.270000,49.270000,49.270000,46.688068,0
2020-03-23,47.209999,47.209999,47.209999,47.209999,44.736015,0
2020-03-24,52.900002,52.900002,52.900002,52.900002,50.127846,0
2020-03-25,55.490002,55.490002,55.490002,55.490002,52.582123,0
2020-03-26,59.080002,59.080002,59.080002,59.080002,55.983978,0
2020-03-27,56.430000,56.430000,56.430000,56.430000,53.472839,0
2020-03-30,57.360001,57.360001,57.360001,57.360001,54.354115,0
2020-03-31,56.759998,56.759998,56.759998,56.759998,53.785564,0
2020-04-01,53.950001,53.950001,53.950001,53.950001,51.122814,0
2020-04-02,54.720001,54.720001,54.720001,54.720001,51.852455,0
2020-04-03,53.630001,53.630001,53.630001,53.630001,50.819584,0
2020-04-06,57.520000,57.520000,57.520000,57.520000,54.505733,0
2020-04-07,57.619999,57.619999,57.619999,57.619999,54.600487,0
2020-04-08,59.840000,59.840000,59.840000,59.840000,56.704159,0
2020-04-09,60.959999,60.959999,60.959999,60.959999,57.765461,0
2020-04-13,59.080002,59.080002,59.080002,59.080002,55.983978,0
2020-04-14,60.200001,60.200001,60.200001,60.200001,57.045288,0
2020-04-15,58.330002,58.330002,58.330002,58.330002,55.273281,0
2020-04-16,57.830002,57.830002,57.830002,57.830002,54.799484,0
2020-04-17,60.560001,60.560001,60.560001,60.560001,57.386421,0
2020-04-20,58.930000,58.930000,58.930000,58.930000,55.841843,0
2020-04-21,57.430000,57.430000,57.430000,57.430000,54.420448,0
2020-04-22,58.119999,58.119999,58.119999,58.119999,55.074284,0
2020-04-23,58.650002,58.650002,58.650002,58.650002,55.576519,0
2020-04-24,59.099998,59.099998,59.099998,59.099998,56.002930,0
2020-04-27,60.810001,60.810001,60.810001,60.810001,57.623322,0
2020-04-28,61.959999,61.959999,61.959999,61.959999,58.713055,0
2020-04-29,63.529999,63.529999,63.529999,63.529999,60.200783,0
2020-04-30,62.029999,62.029999,62.029999,62.029999,58.779385,0
2020-05-01,60.099998,60.099998,60.099998,60.099998,56.950531,0
2020-05-04,59.389999,59.389999,59.389999,59.389999,56.277725,0
2020-05-05,59.759998,59.759998,59.759998,59.759998,56.628345,0
2020-05-06,58.939999,58.939999,58.939999,58.939999,55.851318,0
2020-05-07,59.700001,59.700001,59.700001,59.700001,56.571491,0
2020-05-08,61.360001,61.360001,61.360001,61.360001,58.144501,0
2020-05-11,60.580002,60.580002,60.580002,60.580002,57.405376,0
2020-05-12,58.689999,58.689999,58.689999,58.689999,55.614422,0
2020-05-13,57.090000,57.090000,57.090000,57.090000,54.098267,0
2020-05-14,57.709999,57.709999,57.709999,57.709999,54.685776,0
2020-05-15,57.700001,57.700001,57.700001,57.700001,54.676296,0
2020-05-18,61.580002,61.580002,61.580002,61.580002,58.352974,0
2020-05-19,60.759998,60.759998,60.759998,60.759998,57.575939,0
2020-05-20,61.930000,61.930000,61.930000,61.930000,58.684628,0
2020-05-21,62.049999,62.049999,62.049999,62.049999,58.798344,0
2020-05-22,62.049999,62.049999,62.049999,62.049999,58.798344,0
2020-05-26,64.739998,64.739998,64.739998,64.739998,61.347374,0
2020-05-27,66.879997,66.879997,66.879997,66.879997,63.375233,0
2020-05-28,66.150002,66.150002,66.150002,66.150002,62.683487,0
2020-05-29,65.720001,65.720001,65.720001,65.720001,62.276020,0
2020-06-01,65.959999,65.959999,65.959999,65.959999,62.503437,0
2020-06-02,66.790001,66.790001,66.790001,66.790001,63.289948,0
2020-06-03,69.290001,69.290001,69.290001,69.290001,65.658928,0
2020-06-04,70.010002,70.010002,70.010002,70.010002,66.341202,0
2020-06-05,72.639999,72.639999,72.639999,72.639999,68.833374,0
2020-06-08,73.940002,73.940002,73.940002,73.940002,70.065269,0
2020-06-09,72.150002,72.150002,72.150002,72.150002,68.369064,0
2020-06-10,70.339996,70.339996,70.339996,70.339996,66.653915,0
2020-06-11,65.260002,65.260002,65.260002,65.260002,61.840126,0
2020-06-12,66.529999,66.529999,66.529999,66.529999,63.043568,0
2020-06-15,67.279999,67.279999,67.279999,67.279999,63.754257,0
2020-06-16,68.629997,68.629997,68.629997,68.629997,65.033516,0
2020-06-17,68.099998,68.099998,68.099998,68.099998,64.531296,0
2020-06-18,67.849998,67.849998,67.849998,67.849998,64.294380,0
2020-06-19,66.750000,66.750000,66.750000,66.750000,63.494411,0
2020-06-22,66.930000,66.930000,66.930000,66.930000,63.665646,0
2020-06-23,66.989998,66.989998,66.989998,66.989998,63.722698,0
2020-06-24,64.540001,64.540001,64.540001,64.540001,61.392208,0
2020-06-25,65.309998,65.309998,65.309998,65.309998,62.124649,0
2020-06-26,64.230003,64.230003,64.230003,64.230003,61.097328,0
2020-06-29,66.279999,66.279999,66.279999,66.279999,63.047344,0
2020-06-30,66.820000,66.820000,66.820000,66.820000,63.561001,0
2020-07-01,66.300003,66.300003,66.300003,66.300003,63.066368,0
2020-07-02,66.809998,66.809998,66.809998,66.809998,63.551483,0
2020-07-06,67.790001,67.790001,67.790001,67.790001,64.483681,0
2020-07-07,66.489998,66.489998,66.489998,66.489998,63.247093,0
2020-07-08,66.550003,66.550003,66.550003,66.550003,63.304180,0
2020-07-09,65.139999,65.139999,65.139999,65.139999,61.962948,0
2020-07-10,66.019997,66.019997,66.019997,66.019997,62.800018,0
2020-07-13,66.099998,66.099998,66.099998,66.099998,62.876110,0
2020-07-14,67.519997,67.519997,67.519997,67.519997,64.226868,0
2020-07-15,69.400002,69.400002,69.400002,69.400002,66.015167,0
2020-07-16,69.379997,69.379997,69.379997,69.379997,65.996155,0
2020-07-17,69.760002,69.760002,69.760002,69.760002,66.357628,0
2020-07-20,69.029999,69.029999,69.029999,69.029999,65.663216,0
2020-07-21,69.849998,69.849998,69.849998,69.849998,66.443214,0
2020-07-22,70.379997,70.379997,70.379997,70.379997,66.947380,0
2020-07-23,70.279999,70.279999,70.279999,70.279999,66.852249,0
